"","tiempo","cop_ml","cop_ap"
"1",0,0.0351101,-0.111493
"2",0.006,0.0351101,-0.111493
"3",0.016,0.0403762,-0.142483
"4",0.019,0.0403762,-0.142483
"5",0.039,0.0292838,-0.128953
"6",0.04,0.0526726,-0.108072
"7",0.056,0.0526726,-0.108072
"8",0.065,0.0240088,-0.101347
"9",0.069,0.0585824,-0.104704
"10",0.1,0.0144243,-0.127002
"11",0.119,0.0144243,-0.127002
"12",0.151,0.051564,-0.14579
"13",0.153,0.0810444,-0.124939
"14",0.175,0.0950724,-0.122981
"15",0.19,0.0832945,-0.126386
"16",0.205,0.0980407,-0.0968072
"17",0.221,0.0728518,-0.0991336
"18",0.238,0.115842,-0.0970495
"19",0.254,0.096339,-0.0505266
"20",0.269,0.096339,-0.0505266
"21",0.271,0.137484,-0.0193781
"22",0.287,0.0697881,0.0353086
"23",0.301,0.106815,0.0510979
"24",0.316,0.110531,0.087415
"25",0.331,0.110531,0.087415
"26",0.333,0.147939,0.0858325
"27",0.359,0.140202,0.125651
"28",0.363,0.154653,0.107029
"29",0.394,0.155264,0.0638705
"30",0.396,0.147122,0.0516808
"31",0.42,0.155175,0.00162899
"32",0.435,0.120476,-0.0158706
"33",0.451,0.146365,-0.0313193
"34",0.454,0.146365,-0.0313193
"35",0.469,0.111777,-0.0559375
"36",0.474,0.136879,-0.0536951
"37",0.499,0.132489,-0.107052
"38",0.505,0.132489,-0.107052
"39",0.52,0.166172,-0.116688
"40",0.528,0.157246,-0.142662
"41",0.545,0.117192,-0.150102
"42",0.56,0.160417,-0.155041
"43",0.575,0.160417,-0.155041
"44",0.58,0.139949,-0.160191
"45",0.595,0.134301,-0.146324
"46",0.6,0.134301,-0.146324
"47",0.615,0.117058,-0.136067
"48",0.619,0.117058,-0.136067
"49",0.653,0.108269,-0.144758
"50",0.654,0.111854,-0.139798
"51",0.658,0.132775,-0.117366
"52",0.678,0.111347,-0.125585
"53",0.688,0.149691,-0.113622
"54",0.703,0.149691,-0.113622
"55",0.718,0.109085,-0.134755
"56",0.719,0.095737,-0.102202
"57",0.734,0.095737,-0.102202
"58",0.775,0.0978023,-0.103627
"59",0.779,0.0697017,-0.0832799
"60",0.795,0.0995457,-0.0382555
"61",0.799,0.0914246,-0.0228372
"62",0.82,0.0923663,0.00449538
"63",0.836,0.0987411,0.0183642
"64",0.84,0.0987411,0.0183642
"65",0.855,0.0632584,0.0389171
"66",0.871,0.0419706,0.0765753
"67",0.888,0.0528365,0.0627905
"68",0.891,0.0528365,0.0627905
"69",0.906,0.029844,0.0834793
"70",0.921,0.0589728,0.0798905
"71",0.94,0.039649,0.0986874
"72",0.955,0.00314713,0.148315
"73",0.97,-0.0112042,0.153183
"74",0.972,-0.0112042,0.153183
"75",0.986,-0.0152647,0.208738
"76",1.001,-0.00726283,0.196461
"77",1.003,-0.00726283,0.196461
"78",1.014,-0.0353172,0.227124
"79",1.029,-0.0353172,0.227124
"80",1.033,-0.0436425,0.242232
"81",1.054,-0.0311539,0.280441
"82",1.055,-0.0311539,0.280441
"83",1.07,-0.0367388,0.280636
"84",1.074,-0.0307307,0.294269
"85",1.095,-0.056985,0.289046
"86",1.119,0.00128746,0.307227
"87",1.124,-0.0164926,0.282691
"88",1.139,-0.0164926,0.282691
"89",1.163,0.028494,0.24848
"90",1.164,0.0588357,0.233148
"91",1.179,0.0497907,0.200629
"92",1.204,0.0779539,0.15628
"93",1.205,0.054419,0.145776
"94",1.23,0.0789315,0.0889456
"95",1.245,0.107822,0.0652099
"96",1.247,0.107822,0.0652099
"97",1.261,0.0956714,0.030731
"98",1.276,0.136194,0.0065589
"99",1.278,0.11737,-0.0416806
"100",1.301,0.139007,-0.0652474
"101",1.302,0.139007,-0.0652474
"102",1.306,0.118229,-0.129488
"103",1.323,0.132132,-0.124021
"104",1.326,0.132132,-0.124021
"105",1.344,0.145906,-0.139236
"106",1.349,0.145602,-0.156295
"107",1.375,0.14171,-0.202819
"108",1.38,0.14171,-0.202819
"109",1.415,0.181147,-0.222984
"110",1.419,0.154498,-0.25572
"111",1.434,0.182718,-0.286679
"112",1.449,0.207689,-0.301482
"113",1.455,0.190699,-0.322874
"114",1.47,0.216934,-0.310661
"115",1.488,0.205052,-0.306943
"116",1.49,0.205052,-0.306943
"117",1.505,0.196987,-0.330347
"118",1.52,0.167632,-0.358141
"119",1.536,0.1973,-0.320077
"120",1.54,0.1973,-0.320077
"121",1.556,0.197527,-0.278201
"122",1.56,0.176966,-0.307677
"123",1.584,0.182942,-0.272675
"124",1.599,0.1665,-0.249114
"125",1.601,0.1665,-0.249114
"126",1.616,0.127101,-0.193968
"127",1.631,0.139347,-0.183874
"128",1.648,0.093621,-0.142406
"129",1.663,0.093621,-0.142406
"130",1.664,0.085333,-0.130619
"131",1.679,0.115201,-0.0996414
"132",1.694,0.0858426,-0.113283
"133",1.715,0.100091,-0.125266
"134",1.735,0.0456214,-0.127569
"135",1.736,0.0456214,-0.127569
"136",1.751,0.02307,-0.128226
"137",1.754,-0.0384316,-0.157421
"138",1.779,-0.0697896,-0.152694
"139",1.794,-0.0812545,-0.145728
"140",1.795,-0.0923544,-0.135706
"141",1.81,-0.0952244,-0.119802
"142",1.828,-0.10348,-0.107944
"143",1.843,-0.182565,-0.0536218
